taxonUUID,taiCOLNameCode,taxonRank,kingdom,simplifiedScientificName,endemism,nativeness,protectedStatusTW,categoryRedlistTW,categoryIUCN,sensitiveCategory,reason,number_of_occurrence,TT_URL
6d6b27e9-bc51-43e4-8721-3126b3dbe50b,"",order,Plantae,Bruniales,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/6d6b27e9-bc51-43e4-8721-3126b3dbe50b
ac707472-fd0b-4cd3-b126-1c83df54e512,"",order,Plantae,Paracryphiales,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/ac707472-fd0b-4cd3-b126-1c83df54e512
02a78660-f20f-4920-9dfb-f54b02f721d5,"",family,Plantae,Matoniaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/02a78660-f20f-4920-9dfb-f54b02f721d5
d41085b4-8139-4c49-9e4d-44dd76ab0dc8,"",family,Plantae,Anemiaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/d41085b4-8139-4c49-9e4d-44dd76ab0dc8
e2fb81ab-1d50-4391-b385-f5d4e5f33000,"",family,Plantae,Thyrsopteridaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/e2fb81ab-1d50-4391-b385-f5d4e5f33000
efced2d2-2d46-4ad0-9b6e-c68e93f32690,"",family,Plantae,Loxsomataceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/efced2d2-2d46-4ad0-9b6e-c68e93f32690
b4b98498-3c09-4220-82b0-9635fa02c111,"",family,Plantae,Culcitaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/b4b98498-3c09-4220-82b0-9635fa02c111
2f650ff5-45ce-4b30-8d74-3ed84192fa56,"",family,Plantae,Dicksoniaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/2f650ff5-45ce-4b30-8d74-3ed84192fa56
e8a4c204-9004-4a54-9ef1-a9a9bef6d939,"",family,Plantae,Metaxyaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/e8a4c204-9004-4a54-9ef1-a9a9bef6d939
b8f55998-81db-48f0-9d2d-35cc175d80f0,"",family,Plantae,Lonchitidaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/b8f55998-81db-48f0-9d2d-35cc175d80f0
0c8449f4-3a84-4471-8715-cc7478d5ad9f,"",family,Plantae,Saccolomataceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/0c8449f4-3a84-4471-8715-cc7478d5ad9f
8f02a41a-bd3e-4410-a954-e6aae8a22cdd,"",family,Plantae,Cystodiaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/8f02a41a-bd3e-4410-a954-e6aae8a22cdd
9f17acad-5f6b-4eaf-bb23-ed3fbb15bec5,"",family,Plantae,Welwitschiaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/9f17acad-5f6b-4eaf-bb23-ed3fbb15bec5
4c160bcf-daed-47f3-9c52-1d08fb0c115f,"",family,Plantae,Gnetaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/4c160bcf-daed-47f3-9c52-1d08fb0c115f
a397ba47-c0ba-4732-911f-2cf58b7ba5db,"",family,Plantae,Ephedraceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/a397ba47-c0ba-4732-911f-2cf58b7ba5db
6199d3d6-a020-4a2a-973c-fa03bdd7689c,"",family,Plantae,Sciadopityaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/6199d3d6-a020-4a2a-973c-fa03bdd7689c
d8d07304-9933-4bca-a808-6edf44abf90c,"",family,Plantae,Hydatellaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/d8d07304-9933-4bca-a808-6edf44abf90c
99041f0b-79b1-4ba6-84f3-46b29cc31dd3,"",family,Plantae,Austrobaileyaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/99041f0b-79b1-4ba6-84f3-46b29cc31dd3
8abd9b69-4dec-41ae-b09a-7e4a67b38b9b,"",family,Plantae,Trimeniaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/8abd9b69-4dec-41ae-b09a-7e4a67b38b9b
a9654c79-e898-4911-a36e-df64ed4fd489,"",family,Plantae,Canellaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/a9654c79-e898-4911-a36e-df64ed4fd489
6ef55651-81e3-44e9-a429-ef5a52a8b7b4,"",family,Plantae,Winteraceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/6ef55651-81e3-44e9-a429-ef5a52a8b7b4
bb44dd13-4329-4ae5-b59a-8c753da720c4,"",family,Plantae,Degeneriaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/bb44dd13-4329-4ae5-b59a-8c753da720c4
d3d0bf01-ec00-4fed-8422-0d5583d981b7,"",family,Plantae,Himantandraceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/d3d0bf01-ec00-4fed-8422-0d5583d981b7
ed7397d3-3814-4302-9047-8afbd58756d7,"",family,Plantae,Eupomatiaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/ed7397d3-3814-4302-9047-8afbd58756d7
07cee870-724b-4612-876d-df1610a98c79,"",family,Plantae,Siparunaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/07cee870-724b-4612-876d-df1610a98c79
87f0b3ec-44f1-44ae-b35b-6dc2da6c93d9,"",family,Plantae,Gomortegaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/87f0b3ec-44f1-44ae-b35b-6dc2da6c93d9
0f078ba1-ac15-4a4c-b31b-bd088c76503f,"",family,Plantae,Atherospermataceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/0f078ba1-ac15-4a4c-b31b-bd088c76503f
629fc867-2a31-4b79-a6c6-16555125ff30,"",family,Plantae,Monimiaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/629fc867-2a31-4b79-a6c6-16555125ff30
f0121175-fa2e-458e-81ff-d9072e04ab3b,"",family,Plantae,Tofieldiaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/f0121175-fa2e-458e-81ff-d9072e04ab3b
8b1caab8-96e4-4d29-915f-74ca8af35402,"",family,Plantae,Butomaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/8b1caab8-96e4-4d29-915f-74ca8af35402
be23f68f-4bde-47c0-a7fb-8f8fd3096345,"",family,Plantae,Scheuchzeriaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/be23f68f-4bde-47c0-a7fb-8f8fd3096345
5e36706b-6ea0-45c3-98ef-0c66268f3b4b,"",family,Plantae,Maundiaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/5e36706b-6ea0-45c3-98ef-0c66268f3b4b
88108125-021a-4937-a52b-2f9bb3835082,"",family,Plantae,Posidoniaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/88108125-021a-4937-a52b-2f9bb3835082
1457e565-bb3a-49e4-ba47-b585888c1f87,"",family,Plantae,Velloziaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/1457e565-bb3a-49e4-ba47-b585888c1f87
eeeb14dc-1c05-4038-8705-2ecc91b50156,"",family,Plantae,Campynemataceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/eeeb14dc-1c05-4038-8705-2ecc91b50156
259014cc-1da6-49c4-80e5-ebb1636a9771,"",family,Plantae,Corsiaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/259014cc-1da6-49c4-80e5-ebb1636a9771
7502ad56-1baf-45e8-ae86-204bc9f83725,"",family,Plantae,Petermanniaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/7502ad56-1baf-45e8-ae86-204bc9f83725
c766b53d-24f6-4c6c-a138-a051b5f11372,"",family,Plantae,Philesiaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/c766b53d-24f6-4c6c-a138-a051b5f11372
6895f2ee-03ff-4093-bf19-3df3725fbdc1,"",family,Plantae,Rhipogonaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/6895f2ee-03ff-4093-bf19-3df3725fbdc1
03875bc0-8db8-4050-aff3-b196be085183,"",family,Plantae,Boryaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/03875bc0-8db8-4050-aff3-b196be085183
bf1aa64f-84d5-4431-9915-ffff8c56e6a8,"",family,Plantae,Blandfordiaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/bf1aa64f-84d5-4431-9915-ffff8c56e6a8
c643d108-c1a4-4594-9bfb-23a2aed8640f,"",family,Plantae,Asteliaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/c643d108-c1a4-4594-9bfb-23a2aed8640f
53eaaa58-1e1d-45e5-aa5b-e3742af1b466,"",family,Plantae,Lanariaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/53eaaa58-1e1d-45e5-aa5b-e3742af1b466
c9ea3ff9-c1be-4309-aa64-c1935ad22461,"",family,Plantae,Doryanthaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/c9ea3ff9-c1be-4309-aa64-c1935ad22461
131e819f-65de-4cb6-8567-1ef6db77509b,"",family,Plantae,Ixioliriaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/131e819f-65de-4cb6-8567-1ef6db77509b
ddae65a7-6bb6-4452-ba70-7e7b0a000240,"",family,Plantae,Tecophilaeaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/ddae65a7-6bb6-4452-ba70-7e7b0a000240
a2a821c2-fe43-49ca-9bcf-bcbac62ea0a2,"",family,Plantae,Xeronemataceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/a2a821c2-fe43-49ca-9bcf-bcbac62ea0a2
e14db880-c978-4515-8534-2bb74254633f,"",family,Plantae,Dasypogonaceae,"",境外 Overseas,"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/e14db880-c978-4515-8534-2bb74254633f
cc9136ac-3307-493c-84b0-ed26fe60f799,"",family,Plantae,Hanguanaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/cc9136ac-3307-493c-84b0-ed26fe60f799
63c6f139-8331-45c9-a8d1-a7f9768e9878,"",family,Plantae,Haemodoraceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/63c6f139-8331-45c9-a8d1-a7f9768e9878
11be93dc-ea35-4f93-bbf4-3b268337d4f4,"",family,Plantae,Lowiaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/11be93dc-ea35-4f93-bbf4-3b268337d4f4
1a4e060d-a350-4c9f-80c1-11079baf63bd,"",family,Plantae,Rapateaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/1a4e060d-a350-4c9f-80c1-11079baf63bd
6eeaeb63-845f-4e81-bb3d-eba12b989a96,"",family,Plantae,Mayacaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/6eeaeb63-845f-4e81-bb3d-eba12b989a96
8e5f66a3-d5ee-40b9-b808-fc13844af03d,"",family,Plantae,Thurniaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/8e5f66a3-d5ee-40b9-b808-fc13844af03d
968285ab-f032-4613-bfed-d612f632b6ab,"",family,Plantae,Restionaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/968285ab-f032-4613-bfed-d612f632b6ab
02ceb79a-29ee-4f7f-a7bc-072a0d8ce766,"",family,Plantae,Joinvilleaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/02ceb79a-29ee-4f7f-a7bc-072a0d8ce766
c025146d-9c3c-4771-844c-4e55c1cb0fa5,"",family,Plantae,Ecdeiocoleaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/c025146d-9c3c-4771-844c-4e55c1cb0fa5
56b391ea-4a6c-46b4-b91f-ea146568b89d,"",family,Plantae,Eupteleaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/56b391ea-4a6c-46b4-b91f-ea146568b89d
d487adb6-22a3-4ef2-bd91-69bae35386bd,"",family,Plantae,Circaeasteraceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/d487adb6-22a3-4ef2-bd91-69bae35386bd
eedc8a4c-c2d3-4c6a-bf06-f3400cc6d0ea,"",family,Plantae,Platanaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/eedc8a4c-c2d3-4c6a-bf06-f3400cc6d0ea
1b13dfde-b961-4a76-a6c2-0bf825dc1122,"",family,Plantae,Myrothamnaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/1b13dfde-b961-4a76-a6c2-0bf825dc1122
73f6354f-5c01-43a4-b619-939a620d6dea,"",family,Plantae,Gunneraceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/73f6354f-5c01-43a4-b619-939a620d6dea
eff30265-8d09-4ce5-b290-c18cca1fc440,"",family,Plantae,Peridiscaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/eff30265-8d09-4ce5-b290-c18cca1fc440
be903842-5cfc-440b-b872-3afcb2445ec9,"",family,Plantae,Cercidiphyllaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/be903842-5cfc-440b-b872-3afcb2445ec9
ef99b28b-56ca-47f2-a6f7-19051609d4d9,"",family,Plantae,Aphanopetalaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/ef99b28b-56ca-47f2-a6f7-19051609d4d9
c8015d19-f8a0-47ef-a118-6070ac1362e3,"",family,Plantae,Tetracarpaeaceae,"",外來栽培 Cultivated (non-native),"","","","",taiCOLNameCode空白,,https://vvtaxatree.tbn.org.tw/taxa/c8015d19-f8a0-47ef-a118-6070ac1362e3
